"Melt temperature";"Mold temperature";"time_to_fill";"ZDx - Plasticizing time";"ZUx - Cycle time";"SKx - Closing force";"SKs - Clamping force peak value";"Ms - Torque peak value current cycle";"Mm - Torque mean value current cycle";"APSs - Specific back pressure peak value";"APVs - Specific injection pressure peak value";"CPn - Screw position at the end of hold pressure";"SVo - Shot volume";"quality"
105.998;81.28;6.292;3.37;75.71;889.3;910.3;113.9;102.6;147.1;868.7;8.73;18.84;3.0
105.933;81.288;6.292;3.4;75.71;890.5;911.8;115.7;101.9;145.5;874.8;8.7;18.87;3.0
105.941;81.306;6.239999999999999;3.37;75.73;890.7;914.5;118.7;105.0;146.3;882.9;8.7;18.86;3.0
105.984;81.21;6.239999999999999;3.35;75.71;890.5;915.5;117.5;107.3;145.8;875.7;8.72;18.84;3.0
105.98;81.261;6.292;3.32;75.73;897.6;915.1;110.9;104.0;145.7;892.8;8.79;18.78;3.0
105.926;81.334;6.188;3.31;75.72;895.3;913.6;115.7;105.7;146.6;888.2;8.71;18.85;3.0
105.992;81.364;6.292;3.32;75.72;895.5;914.5;117.2;105.3;146.4;878.0;8.76;18.81;3.0
106.013;81.152;6.188;3.29;75.75;897.7;916.0;117.5;106.1;145.8;891.3;8.82;18.74;3.0
105.464;80.828;6.292;5.02;75.77;893.3;912.0;96.9;81.5;146.4;810.7;8.5;19.07;3.0
105.558;80.897;6.292;4.08;75.73;894.8;914.9;104.3;91.8;148.9;810.6;8.51;19.06;3.0
105.568;80.854;6.292;4.13;75.74;900.7;923.0;106.1;90.5;146.6;808.5;8.53;19.04;3.0
105.52;80.909;6.292;3.99;75.77;898.9;923.2;104.9;92.5;145.7;815.7;8.48;19.09;3.0
105.696;80.926;6.292;3.71;75.74;894.4;915.5;112.1;97.2;146.4;837.5;8.62;18.95;3.0
104.453;78.409;6.292;3.71;74.88;902.4;918.2;110.0;96.6;147.2;780.5;8.33;19.23;3.0
105.752;81.139;6.188;3.62;75.74;891.1;914.2;113.0;99.8;146.6;835.6;8.59;18.97;3.0
105.727;81.039;6.292;3.52;75.78;892.6;915.3;113.6;103.2;146.2;852.6;8.64;18.92;3.0
105.833;81.009;6.239999999999999;3.49;75.73;891.8;914.7;110.3;101.4;145.8;862.4;8.68;18.89;3.0
105.779;81.068;6.188;3.41;75.76;893.3;914.5;121.1;107.2;146.5;870.6;8.68;18.89;3.0
105.832;81.138;6.188;3.38;75.73;890.7;915.1;117.8;106.0;146.1;874.9;8.72;18.84;3.0
105.782;81.045;6.188;3.36;75.76;890.9;914.7;118.7;106.4;145.9;888.9;8.74;18.83;3.0
105.804;81.133;6.292;3.32;75.75;890.5;913.4;122.6;106.9;146.1;893.6;8.78;18.78;3.0
105.813;81.142;6.292;3.32;75.74;891.7;911.8;123.5;108.5;146.1;882.5;8.75;18.82;3.0
105.794;81.14;6.292;3.34;75.74;893.3;915.1;116.9;106.5;146.2;875.6;8.76;18.81;3.0
105.84;81.073;6.188;3.34;75.74;893.1;913.4;119.9;108.6;150.5;882.1;8.71;18.86;3.0
105.859;81.073;6.188;3.35;75.76;894.1;914.9;117.8;106.4;146.2;913.9;8.82;18.74;3.0
105.865;81.092;6.188;3.35;75.76;891.1;912.3;116.3;107.2;146.4;879.4;8.8;18.76;3.0
105.865;81.196;6.239999999999999;3.34;75.77;891.3;912.9;112.1;103.2;146.0;881.4;8.74;18.82;3.0
105.879;81.059;6.292;3.41;75.75;891.8;913.1;113.0;105.5;147.5;863.4;8.67;18.9;3.0
105.844;81.132;6.188;3.49;75.74;892.6;912.3;122.0;105.0;147.0;865.0;8.68;18.88;3.0
105.878;81.069;6.239999999999999;3.4;75.76;891.8;915.6;113.6;103.6;146.5;878.8;8.75;18.82;3.0
105.842;81.082;6.188;3.37;75.76;894.2;917.1;114.5;105.8;148.3;881.3;8.74;18.83;3.0
105.823;81.202;6.239999999999999;3.36;75.77;891.3;911.8;116.0;106.0;146.0;875.4;8.74;18.82;3.0
105.888;81.167;6.292;3.35;75.74;895.5;914.4;115.1;106.0;148.1;889.3;8.79;18.78;3.0
105.911;81.138;6.188;3.43;75.73;892.2;915.3;114.8;105.8;146.4;879.8;8.7;18.87;3.0
105.907;81.119;6.239999999999999;3.31;75.7;892.6;913.4;122.3;106.1;147.3;881.8;8.76;18.81;3.0
105.927;81.181;6.188;3.31;75.74;892.0;911.0;118.7;105.4;146.5;890.3;8.75;18.81;3.0
105.959;81.213;6.292;3.3;75.75;894.4;914.2;116.0;106.7;146.5;883.3;8.72;18.85;3.0
105.95;81.196;6.188;3.32;75.75;890.9;912.1;118.7;107.2;146.1;893.1;8.77;18.79;3.0
105.901;81.183;6.188;3.3;75.76;891.3;910.5;120.8;108.7;146.0;903.7;8.78;18.78;3.0
105.916;81.197;6.188;3.28;75.73;891.8;910.5;116.9;105.5;145.9;882.9;8.76;18.8;3.0
105.903;81.229;6.188;3.28;75.73;895.0;914.0;119.6;109.0;146.1;898.5;8.74;18.82;3.0
105.917;81.152;6.292;3.25;75.73;891.1;910.5;116.9;107.3;146.7;911.5;8.85;18.71;3.0
105.931;81.264;6.188;3.34;75.72;894.1;913.6;114.8;105.4;147.1;887.4;8.78;18.79;3.0
106.016;81.385;6.292;3.31;75.77;889.4;909.9;120.8;107.9;146.5;879.9;8.76;18.8;3.0
105.912;81.271;6.292;3.33;75.74;894.6;915.3;122.3;108.0;146.4;887.6;8.73;18.84;3.0
105.858;81.277;6.239999999999999;3.31;75.73;890.5;914.2;116.3;107.4;145.3;894.4;8.71;18.85;3.0
105.942;81.289;6.292;3.33;75.72;895.3;913.8;117.8;105.6;146.0;883.6;8.75;18.81;3.0
105.989;81.227;6.188;3.4;75.73;890.0;908.8;113.6;103.6;146.8;886.4;8.77;18.8;3.0
105.883;81.312;6.188;3.34;75.77;889.3;909.2;117.5;107.3;144.9;890.9;8.77;18.8;3.0
105.903;81.187;6.292;3.36;75.76;888.7;908.6;114.5;105.4;146.9;879.5;8.74;18.83;3.0
105.963;81.305;6.239999999999999;3.29;75.77;893.5;913.1;116.9;108.1;146.6;894.7;8.72;18.85;3.0
105.991;81.289;6.292;3.3;75.76;889.8;914.4;118.1;106.9;145.7;895.9;8.77;18.8;3.0
105.99;81.283;6.292;3.28;75.75;896.3;916.0;115.7;106.7;145.1;895.5;8.81;18.76;3.0
105.923;81.22;6.292;3.34;75.75;889.6;914.2;119.3;107.6;146.2;897.9;8.74;18.82;3.0
105.884;81.274;6.188;3.33;75.78;893.9;913.2;111.2;104.1;146.8;896.7;8.8;18.76;3.0
105.988;81.283;6.292;3.4;75.69;895.0;914.0;112.1;101.5;145.8;864.8;8.7;18.87;3.0
105.945;81.215;6.188;3.44;75.73;895.9;913.6;110.6;102.4;147.0;870.8;8.72;18.85;3.0
105.973;81.304;6.292;3.32;75.76;895.3;914.2;113.3;104.2;145.9;882.5;8.75;18.82;3.0
105.909;81.253;6.292;3.29;75.73;889.8;914.9;114.5;105.5;146.1;898.5;8.78;18.78;3.0
105.938;81.23;6.292;3.28;75.7;890.7;917.3;119.0;106.0;145.5;897.4;8.8;18.77;3.0
105.931;81.268;6.188;3.32;75.71;889.8;918.6;114.8;104.2;147.2;886.7;8.76;18.8;3.0
105.425;80.851;6.292;4.57;75.77;893.5;913.2;105.5;86.2;146.0;808.4;8.52;19.05;3.0
105.454;80.808;6.292;4.78;75.73;891.8;909.4;94.2;83.3;145.8;811.0;8.49;19.08;3.0
105.533;80.831;6.292;4.66;75.77;893.3;912.0;100.1;84.8;147.7;810.7;8.5;19.07;3.0
105.574;80.975;6.292;4.3;75.75;895.5;914.4;102.8;87.6;145.3;811.7;8.53;19.04;3.0
105.523;80.89;6.292;4.07;75.76;893.3;918.0;101.0;91.0;146.4;811.4;8.52;19.05;3.0
105.588;80.931;6.292;4.35;75.76;896.5;916.2;101.3;88.0;146.0;817.1;8.54;19.02;3.0
105.535;80.829;6.292;4.34;75.72;898.9;925.2;101.6;86.4;146.2;825.6;8.56;19.01;3.0
105.58;80.999;6.292;4.31;75.74;902.4;921.0;110.9;89.0;146.9;828.3;8.62;18.95;3.0
105.568;80.919;6.292;4.37;75.77;901.2;919.9;104.9;88.9;145.7;837.9;8.64;18.93;3.0
105.661;80.928;6.292;3.83;75.73;902.0;921.2;107.0;95.4;145.9;821.7;8.54;19.02;3.0
105.683;80.955;6.292;4.06;75.76;901.6;923.9;109.4;92.4;146.7;858.1;8.67;18.9;3.0
105.616;81.04;6.292;3.88;75.75;903.5;923.0;107.0;93.4;147.3;823.4;8.55;19.02;3.0
105.672;80.958;6.343999999999999;3.77;75.74;900.1;925.4;107.0;95.3;145.8;827.4;8.59;18.98;3.0
105.681;80.949;6.292;3.92;75.76;899.6;918.8;112.7;92.6;145.7;828.8;8.55;19.01;3.0
105.677;80.925;6.292;3.77;75.77;902.7;919.0;108.5;96.2;149.0;829.5;8.58;18.99;3.0
105.705;81.01;6.292;3.91;75.76;894.6;917.5;112.1;95.6;146.3;832.4;8.62;18.95;3.0
105.755;81.007;6.292;3.81;75.74;894.1;920.6;106.7;96.2;147.1;836.7;8.62;18.94;3.0
105.678;81.008;6.292;3.76;75.75;895.2;914.5;106.4;95.9;147.7;827.9;8.57;19.0;3.0
105.734;81.007;6.343999999999999;3.66;75.74;894.2;914.9;115.1;101.6;146.9;837.2;8.54;19.03;3.0
105.768;81.043;6.292;3.68;75.75;893.3;915.1;115.7;100.2;146.3;829.4;8.57;19.0;3.0
105.795;81.064;6.188;3.55;75.72;892.6;914.4;119.9;102.3;145.8;849.7;8.66;18.91;3.0
105.795;81.146;6.292;3.4;75.74;895.9;916.9;114.5;105.3;149.0;867.9;8.68;18.89;3.0
105.792;81.152;6.292;3.4;75.75;893.3;915.1;117.2;105.9;147.1;871.6;8.71;18.86;3.0
105.83;81.08;6.188;3.41;75.73;892.6;916.6;119.3;105.5;146.2;874.9;8.73;18.84;3.0
105.777;81.071;6.292;3.32;75.77;892.8;916.0;122.3;110.3;146.0;897.2;8.79;18.78;3.0
105.696;81.003;6.292;3.32;75.73;892.8;912.7;122.0;112.7;148.6;891.8;8.77;18.79;3.0
105.851;81.193;6.292;3.3;75.76;893.1;912.9;122.0;109.2;146.6;889.2;8.73;18.84;3.0
105.883;81.089;6.188;3.26;75.77;889.4;911.6;126.4;111.4;146.3;893.0;8.82;18.75;3.0
105.86;81.106;6.292;3.31;75.76;893.3;916.0;122.9;108.3;145.9;888.2;8.77;18.8;3.0
105.918;81.165;6.188;3.31;75.74;889.6;914.5;118.1;107.1;145.9;888.9;8.76;18.81;3.0
105.845;81.182;6.188;3.35;75.74;890.7;911.8;116.0;105.5;146.6;889.1;8.72;18.85;3.0
105.865;81.139;6.292;3.34;75.78;891.3;911.4;120.5;105.9;145.7;881.5;8.78;18.79;3.0
105.917;81.161;6.188;3.41;75.75;895.5;914.7;117.2;104.0;146.4;866.5;8.77;18.8;3.0
105.842;81.033;6.188;3.33;75.72;892.8;915.6;122.3;107.6;146.6;883.2;8.77;18.8;3.0
105.843;81.133;6.239999999999999;3.45;75.74;891.7;911.6;109.4;102.2;146.8;870.6;8.72;18.85;3.0
105.941;81.186;6.188;3.31;75.74;893.1;914.7;123.2;109.6;146.6;892.9;8.77;18.8;3.0
105.928;81.142;6.188;3.26;75.67;889.8;914.9;119.6;106.5;147.3;894.3;8.78;18.78;3.0
105.817;81.181;6.188;3.27;75.72;889.6;910.7;115.1;106.9;146.3;899.0;8.81;18.75;3.0
105.946;81.144;6.188;3.27;75.77;890.9;912.5;117.2;108.6;146.1;902.5;8.82;18.75;3.0
105.986;81.296;6.188;3.34;75.74;893.7;914.2;117.8;106.0;147.2;896.2;8.77;18.8;3.0
105.914;81.239;6.292;3.33;75.73;890.2;914.9;116.9;104.4;145.2;881.5;8.7;18.87;3.0
105.9;81.203;6.292;3.32;75.73;891.8;912.1;121.1;106.3;146.9;890.9;8.75;18.81;3.0
106.07;81.291;6.188;3.31;75.72;887.6;912.0;119.6;108.9;146.8;894.9;8.81;18.76;3.0
105.984;81.322;6.292;3.34;75.75;893.5;913.1;119.3;107.0;145.6;893.4;8.77;18.8;3.0
105.966;81.309;6.292;3.31;75.76;894.6;913.6;122.9;106.9;145.8;894.7;8.78;18.79;3.0
106.002;81.328;6.292;3.27;75.72;890.9;914.4;123.2;108.2;145.1;908.9;8.84;18.73;3.0
105.963;81.244;6.292;3.31;75.73;895.5;914.4;115.7;105.1;146.7;888.9;8.73;18.84;3.0
105.934;81.229;6.292;3.34;75.71;889.3;914.9;123.5;109.4;147.7;892.6;8.76;18.8;3.0
106.039;81.256;6.188;3.25;75.74;895.2;913.8;120.2;108.8;146.4;905.4;8.86;18.7;3.0
105.973;81.26;6.292;3.43;75.72;896.5;912.9;118.7;103.5;145.4;864.6;8.71;18.86;3.0
105.913;81.266;6.188;3.43;75.73;889.8;909.6;114.5;100.9;145.8;868.9;8.72;18.85;3.0
105.965;81.278;6.239999999999999;3.33;75.7;890.2;910.8;122.0;109.0;145.6;887.7;8.74;18.83;3.0
105.938;81.253;6.292;3.26;75.7;891.1;910.1;120.8;108.5;145.9;902.3;8.81;18.75;3.0
106.009;81.354;6.292;3.29;75.73;890.7;911.2;117.5;106.2;145.0;891.1;8.77;18.8;3.0
105.878;81.238;6.292;3.34;75.74;895.9;913.6;111.2;101.9;147.2;879.6;8.74;18.82;3.0
105.953;81.247;6.188;3.36;75.74;891.7;912.9;117.5;104.4;145.5;873.0;8.68;18.89;3.0
105.901;81.315;6.292;3.34;75.76;897.4;914.7;120.2;105.4;146.4;886.3;8.76;18.81;3.0
105.871;81.204;6.188;3.3;75.71;890.9;915.8;116.3;104.2;144.9;891.3;8.77;18.8;3.0
106.083;82.074;10.972;2.94;75.61;900.7;916.0;118.4;103.1;145.2;880.7;8.77;18.8;3.0
106.081;82.013;10.972;3.0;75.63;898.8;915.1;116.6;102.6;147.4;879.0;8.8;18.77;3.0
106.11;82.084;11.128;2.92;75.67;900.0;916.9;118.7;104.8;147.2;888.9;8.84;18.73;3.0
154.925;82.041;11.128;2.96;75.62;902.4;918.6;114.5;102.6;145.7;878.7;8.8;18.77;3.0
106.088;81.968;10.972;2.86;75.65;901.1;918.2;117.8;107.2;146.1;897.2;8.88;18.68;3.0
107.379;81.944;10.972;2.86;75.62;901.2;918.2;116.6;106.7;145.9;904.6;8.96;18.6;3.0
105.984;81.399;6.084;2.89;75.62;905.7;922.1;116.3;105.1;145.8;898.0;8.92;18.65;3.0
106.044;81.441;6.084;2.87;75.6;906.2;923.0;115.7;105.4;146.0;911.3;8.95;18.62;3.0
106.028;81.427;6.084;2.9;75.64;908.1;922.5;111.2;104.1;145.5;908.9;8.87;18.7;3.0
106.05;82.024;11.128;2.92;75.61;900.9;918.0;123.8;104.3;145.7;891.0;8.87;18.69;3.0
106.136;82.04;10.972;2.9;75.61;900.7;916.7;114.5;105.8;145.7;908.5;8.87;18.7;3.0
106.062;82.054;11.128;2.89;75.61;902.2;916.2;116.0;106.6;145.7;899.2;8.9;18.66;3.0
106.137;82.024;11.128;2.85;75.61;900.9;920.6;117.5;107.4;145.1;924.1;8.98;18.59;3.0
115.94;81.984;10.764;2.91;75.64;901.1;917.1;119.9;103.8;145.2;894.7;8.84;18.73;3.0
106.045;81.46;6.084;2.89;75.61;902.9;917.7;113.0;104.0;145.9;907.4;8.86;18.7;3.0
106.018;80.371;10.764;2.81;75.64;903.8;920.1;117.8;107.8;146.1;926.6;9.02;18.54;3.0
106.107;81.356;6.084;2.81;75.66;904.4;920.4;119.0;109.6;146.2;927.9;9.01;18.55;3.0
106.134;81.435;6.084;2.86;75.67;904.8;919.9;116.9;105.2;146.1;895.8;8.94;18.63;3.0
106.086;82.11;11.128;2.99;75.67;901.4;916.2;116.0;102.3;145.1;880.9;8.85;18.72;3.0
106.097;82.092;10.972;3.0;75.63;900.3;916.0;115.1;102.7;146.2;885.4;8.81;18.75;3.0
106.11;82.066;11.128;3.02;75.62;901.4;918.6;109.4;101.2;145.3;862.5;8.76;18.81;3.0
106.068;82.049;10.972;2.96;75.62;902.4;919.9;119.3;103.3;145.2;899.8;8.93;18.64;3.0
106.074;82.074;11.128;2.99;75.61;901.6;918.2;119.9;103.7;145.3;876.2;8.79;18.78;3.0
106.105;82.138;11.128;2.92;75.67;904.0;919.3;114.2;106.0;145.3;899.8;8.88;18.69;3.0
106.098;81.981;10.972;2.83;75.62;902.5;916.6;113.6;106.7;145.4;917.2;8.93;18.64;3.0
105.835;81.037;6.292;3.43;75.71;897.4;916.0;115.4;104.7;146.3;868.9;8.68;18.88;4.0
105.784;81.027;6.292;3.42;75.74;895.2;917.3;123.5;105.4;146.3;864.7;8.72;18.84;4.0
105.905;81.208;6.292;3.32;75.71;891.7;912.7;115.7;101.7;144.9;895.7;8.9;18.67;4.0
123.432;81.973;11.128;2.98;75.64;900.5;918.4;111.5;102.5;145.4;901.6;8.94;18.62;4.0
139.897;82.054;11.128;2.97;75.61;901.4;917.9;114.8;102.0;145.6;877.2;8.86;18.71;4.0
106.097;82.04;11.232;2.98;75.63;900.0;917.5;113.6;102.1;146.7;881.8;8.79;18.77;4.0
106.097;82.023;10.972;2.95;75.62;900.0;918.4;114.8;104.1;145.3;885.0;8.87;18.7;4.0
106.129;82.065;11.128;2.96;75.63;901.4;918.8;116.9;103.5;146.0;889.1;8.81;18.75;4.0
146.829;82.07;11.128;3.01;75.62;899.8;918.0;109.7;101.6;147.1;869.2;8.79;18.78;4.0
106.065;81.999;11.128;2.95;75.62;899.6;914.5;120.5;104.0;146.6;891.5;8.93;18.63;4.0
106.115;81.935;11.128;2.93;75.64;900.3;917.1;110.6;103.5;146.8;889.7;8.84;18.72;4.0
106.084;82.011;11.128;2.99;75.64;900.1;916.9;111.5;101.7;145.5;872.3;8.74;18.83;4.0
106.16;81.975;11.128;3.02;75.64;900.9;917.7;111.8;102.5;145.1;866.8;8.8;18.77;4.0
106.082;82.095;11.128;2.93;75.62;902.9;921.2;120.2;105.0;147.0;894.0;8.86;18.71;4.0
106.079;82.145;11.128;2.95;75.61;900.3;916.4;110.3;101.5;145.3;874.7;8.85;18.72;4.0
106.093;82.079;11.128;2.96;75.64;902.0;919.3;115.7;103.3;145.5;876.8;8.79;18.78;4.0
106.093;82.043;11.128;3.0;75.67;901.8;919.1;112.4;101.9;146.0;894.3;8.9;18.67;4.0
106.067;82.049;11.128;2.96;75.64;900.3;916.0;116.9;104.1;145.9;882.3;8.82;18.75;4.0
150.692;82.001;10.972;2.95;75.61;900.5;916.6;115.1;102.8;145.1;887.4;8.84;18.73;4.0
106.09;82.074;11.128;3.01;75.64;900.5;916.4;112.7;102.2;145.4;876.2;8.8;18.76;4.0
106.062;81.956;11.128;2.97;75.65;901.4;918.2;115.1;102.5;146.3;878.0;8.76;18.8;4.0
106.06;82.067;11.128;2.98;75.65;900.9;915.1;119.9;102.5;145.6;880.0;8.8;18.77;4.0
106.036;82.063;10.972;2.92;75.6;901.2;915.5;120.2;105.7;145.8;893.4;8.86;18.7;4.0
139.166;82.066;11.128;2.91;75.67;901.4;917.9;121.1;105.4;146.1;890.8;8.87;18.7;4.0
106.038;81.964;11.128;2.93;75.65;901.4;918.6;119.9;105.9;145.4;899.1;8.92;18.65;4.0
106.098;82.028;11.128;2.9;75.65;900.0;918.6;116.0;105.1;146.6;894.7;8.88;18.69;4.0
106.091;81.983;11.128;2.99;75.62;901.1;916.7;113.6;102.3;144.9;886.8;8.85;18.72;4.0
106.054;82.028;11.128;2.92;75.66;902.2;918.6;117.2;106.5;145.9;894.2;8.89;18.68;4.0
133.78;82.066;10.972;2.89;75.61;900.5;916.6;118.1;106.1;145.1;887.5;8.83;18.73;4.0
153.953;81.971;11.128;2.94;75.63;902.0;916.7;113.3;103.0;147.6;886.5;8.83;18.74;4.0
106.056;81.973;11.128;2.97;75.63;900.0;915.5;111.2;102.0;145.5;880.8;8.83;18.74;4.0
106.099;82.0;11.232;2.96;75.65;902.4;918.4;115.7;103.9;146.6;874.1;8.77;18.8;4.0
106.159;82.057;11.128;2.92;75.65;900.3;916.9;113.0;105.0;146.4;892.7;8.81;18.75;4.0
117.408;82.026;11.128;2.94;75.64;901.4;917.3;113.3;103.7;146.1;884.5;8.81;18.76;4.0
106.096;82.005;11.128;2.92;75.64;903.1;920.4;115.7;105.9;146.9;891.4;8.85;18.71;4.0
106.07;82.063;11.128;3.01;75.61;900.7;915.3;113.3;103.7;145.6;876.4;8.82;18.75;4.0
106.127;82.122;11.128;2.99;75.64;900.7;916.2;113.6;103.5;145.8;872.4;8.78;18.79;4.0
106.154;82.037;11.128;2.95;75.62;902.0;919.5;113.9;104.4;146.1;889.3;8.88;18.69;4.0
106.104;82.016;11.128;2.91;75.62;900.7;917.1;116.0;104.4;145.8;894.6;8.89;18.68;4.0
106.019;82.0;11.232;2.88;75.67;903.3;918.0;116.9;105.8;146.0;908.6;8.9;18.66;4.0
115.429;82.073;11.128;2.89;75.61;901.1;917.3;115.4;105.8;145.5;905.3;8.96;18.61;4.0
106.058;81.94;11.128;2.89;75.65;903.6;918.0;117.8;106.0;148.3;885.8;8.86;18.71;4.0
106.08;82.051;11.128;2.88;75.63;901.1;917.3;118.7;107.5;145.9;913.1;8.93;18.64;4.0
106.12;81.964;10.972;2.86;75.61;901.8;917.7;119.9;104.9;144.9;917.1;9.0;18.57;4.0
153.582;81.918;10.868;2.86;75.67;900.5;918.4;117.5;107.8;145.4;912.0;8.92;18.65;4.0
106.125;82.023;10.764;2.9;75.62;903.8;920.3;117.2;106.6;145.6;918.3;9.0;18.57;4.0
106.156;82.065;10.972;2.9;75.65;902.5;918.0;122.0;105.8;146.2;886.3;8.86;18.71;4.0
106.077;81.959;10.972;2.89;75.64;901.6;919.0;126.1;104.6;145.7;908.9;8.93;18.63;4.0
106.122;81.923;10.868;2.9;75.62;904.0;921.4;117.2;105.1;145.6;898.3;8.89;18.68;4.0
106.053;81.426;6.136;2.87;75.63;904.2;918.8;114.2;103.3;145.1;887.0;8.89;18.68;4.0
106.096;81.382;6.084;2.9;75.66;904.4;919.5;116.0;106.6;145.8;895.4;8.9;18.67;4.0
106.079;81.413;6.084;2.86;75.65;904.6;921.5;122.3;105.8;145.6;900.1;8.96;18.61;4.0
106.058;81.409;6.084;2.87;75.61;903.3;919.9;115.1;105.1;145.0;921.6;9.05;18.52;4.0
106.093;81.486;6.084;2.85;75.63;904.0;919.1;115.1;105.1;145.6;894.5;8.89;18.68;4.0
106.019;81.438;6.084;2.85;75.65;904.9;921.9;121.7;107.4;146.4;902.8;8.92;18.65;4.0
106.083;81.421;6.188;2.83;75.64;903.5;919.7;120.2;108.0;144.9;914.4;8.98;18.59;4.0
106.069;81.528;7.384;2.87;75.63;904.9;920.4;117.2;107.9;146.8;913.8;8.96;18.6;4.0
106.076;81.397;6.084;2.83;75.63;903.6;918.6;116.9;108.0;145.5;917.3;8.98;18.59;4.0
106.11;81.473;6.188;2.84;75.61;904.9;921.2;122.6;109.9;145.4;924.8;8.98;18.59;4.0
106.107;81.346;6.188;2.83;75.65;903.6;919.9;114.5;107.5;145.3;915.7;8.98;18.59;4.0
106.091;81.418;6.188;2.83;75.61;906.2;921.5;124.4;110.2;145.2;916.0;8.98;18.59;4.0
106.107;81.457;6.084;2.87;75.65;904.9;919.7;114.8;105.6;146.1;899.7;8.95;18.62;4.0
106.074;81.469;6.084;2.89;75.64;905.3;920.1;116.9;105.5;145.2;907.9;8.92;18.64;4.0
106.092;81.404;6.084;2.86;75.63;903.6;918.8;117.8;106.7;145.3;892.4;8.91;18.66;4.0
106.016;81.58;6.084;2.86;75.64;902.7;922.5;116.3;108.5;146.3;906.9;8.92;18.65;4.0
106.082;81.393;6.084;2.88;75.65;906.2;920.1;120.2;106.5;146.0;916.5;9.04;18.53;4.0
106.049;81.45;6.084;2.84;75.63;905.7;918.6;119.6;107.8;144.9;910.8;8.94;18.63;4.0
106.056;81.495;6.188;2.87;75.64;905.5;920.6;118.4;106.9;145.7;906.1;8.93;18.63;4.0
106.053;81.509;6.136;2.83;75.64;904.2;919.7;117.8;108.1;146.7;891.9;8.87;18.7;4.0
106.096;81.396;6.084;2.86;75.61;904.9;920.6;120.8;107.0;145.5;907.6;8.94;18.62;4.0
106.076;81.459;6.084;2.84;75.64;907.3;922.1;120.5;107.2;145.8;916.8;9.0;18.57;4.0
106.076;81.437;6.084;2.86;75.63;906.0;922.5;120.5;108.8;146.1;905.8;9.0;18.57;4.0
106.064;81.49;6.084;2.88;75.65;907.2;920.1;118.7;105.5;146.6;896.4;8.9;18.67;4.0
105.828;81.054;6.292;3.41;75.77;894.2;915.8;116.0;104.0;146.4;867.8;8.75;18.82;4.0
106.112;82.091;11.128;2.98;75.65;901.6;916.6;110.3;102.1;146.3;871.6;8.78;18.79;4.0
106.073;82.085;11.128;3.05;75.62;899.6;916.4;116.6;100.2;145.9;869.3;8.76;18.81;4.0
106.144;82.103;10.972;2.94;75.62;899.8;918.0;112.7;102.8;145.8;882.7;8.84;18.73;4.0
106.105;82.106;11.18;2.97;75.66;900.9;916.7;116.9;104.3;147.4;877.8;8.84;18.73;4.0
106.124;82.144;11.128;2.99;75.62;900.3;916.4;115.1;101.4;145.2;872.9;8.78;18.79;4.0
106.058;82.036;11.128;2.97;75.64;901.1;917.1;115.1;102.9;145.1;885.7;8.82;18.75;4.0
106.015;82.015;11.128;2.95;75.62;899.8;915.3;118.7;102.9;146.1;884.1;8.84;18.72;4.0
106.045;82.069;11.128;2.96;75.65;900.7;917.1;113.9;102.8;145.4;896.3;8.9;18.67;4.0
106.045;81.988;11.128;2.98;75.62;900.5;917.1;112.7;102.3;146.3;877.2;8.81;18.76;4.0
106.121;82.042;11.128;2.95;75.64;903.5;919.7;113.6;102.4;145.5;876.1;8.76;18.81;4.0
106.074;81.976;11.024;2.98;75.62;900.7;916.2;114.2;102.8;145.5;878.6;8.82;18.75;4.0
106.042;81.977;11.128;2.98;75.63;901.1;917.5;114.5;104.4;146.1;875.6;8.79;18.78;4.0
106.136;82.144;11.128;2.92;75.64;901.8;918.2;118.1;105.2;146.8;895.2;8.89;18.67;4.0
106.03;82.067;11.128;2.98;75.64;901.2;917.3;116.6;103.8;146.8;871.0;8.75;18.82;4.0
106.046;81.972;11.128;2.99;75.62;901.4;916.7;119.3;102.9;144.9;896.8;8.9;18.66;4.0
106.099;82.048;11.128;2.92;75.64;901.1;916.9;112.7;104.2;146.0;902.9;8.92;18.64;4.0
106.089;81.947;11.128;2.92;75.64;901.1;917.1;116.9;104.0;144.9;882.9;8.85;18.71;4.0
106.11;82.066;11.128;2.94;75.65;900.3;915.8;119.3;104.7;145.4;888.7;8.85;18.72;4.0
106.058;81.962;11.128;2.98;75.64;901.6;916.7;113.3;102.8;146.1;883.9;8.82;18.74;4.0
106.095;82.077;11.128;2.96;75.65;900.7;918.2;115.7;105.1;145.9;889.9;8.81;18.76;4.0
106.101;82.057;11.128;2.92;75.64;899.4;916.0;116.3;105.2;145.4;891.4;8.81;18.75;4.0
106.122;82.049;11.128;2.92;75.61;899.8;916.2;113.3;104.8;145.3;890.3;8.91;18.66;4.0
106.078;82.12;11.128;2.92;75.63;901.8;918.2;112.1;103.4;146.2;913.2;8.94;18.62;4.0
106.112;82.072;11.128;2.96;75.63;901.8;916.4;114.5;103.7;145.8;899.2;8.83;18.73;4.0
135.602;82.054;11.128;2.96;75.64;899.8;917.1;114.8;105.0;146.4;887.4;8.74;18.83;4.0
152.734;82.001;11.128;2.98;75.64;901.1;917.7;117.2;104.5;145.6;884.3;8.83;18.74;4.0
106.114;81.97;11.128;2.96;75.66;900.5;917.5;116.6;103.6;145.7;880.7;8.84;18.73;4.0
